PassengerCount,TripDurationSeconds,TripDistanceMiles,PaymentType,FareAmount,TaxAmount,ZipCodeBKey,City,State,TripDate
6,2100,9.29,CRD,33,1,10025-6050,Manhattan,NY,2013-10-08
2,2213,11.9,CRD,37,1,10022-6811,New York,NY,2013-06-28
2,1560,11.05,CRD,32,1,10010-7247,Manhattan,NY,2013-06-13
2,1030,9.9,CRD,28,1,10022-4104,Franklin D Roosevelt,NY,2013-11-22
2,1477,11,CRD,33,1,10022-6862,New York,NY,2013-07-23
2,802,8.2,CRD,24,1,10128-5153,New York,NY,2013-03-20
2,1733,9.8,CRD,31,1,10003-1402,Manhattan,NY,2013-04-03
2,2086,9.2,CRD,31,1,10016-6808,Manhattan,NY,2013-01-25
2,1935,9.3,CRD,29,1,10017-5649,Manhattan,NY,2013-05-03
2,1126,10.9,CRD,32,1,11377-3563,Queens,NY,2013-05-21
2,802,8.6,CRD,25,1,10028-7010,Manhattan,NY,2013-06-01
5,960,11.08,CRD,31,1,10017-1210,Manhattan,NY,2013-11-07
3,1680,10.38,CRD,30,1,10022-2693,Franklin D Roosevelt,NY,2013-05-16
2,2205,13.2,CRD,41,1,10019-5356,New York,NY,2013-06-19
3,1380,11.48,CRD,33,1,10019-3034,New York,NY,2013-12-19
2,960,9.48,CRD,27,1,10016-7034,Manhattan,NY,2013-07-10
4,1080,11.03,CRD,31,1,10019-3823,New York,NY,2013-10-30
2,3296,14,CRD,45,1,10004-1596,Brooklyn Heights,NY,2013-01-25
6,1200,10.62,CRD,30,1,10036-3512,New York,NY,2013-09-28
2,1227,9.1,CRD,27,1,10021-4775,Manhattan,NY,2013-03-14
5,1200,10.6,CRD,30,1,10011-2056,Manhattan,NY,2013-08-14
2,1620,11.35,CRD,34,1,10011-2960,Manhattan,NY,2013-02-25
2,1284,9.5,CRD,28,1,10017-3602,Manhattan,NY,2013-01-04
5,1260,8.94,CRD,27,1,10025-7119,Planetarium,NY,2013-03-16
3,1800,8.8,CRD,29,1,10028-0409,Flushing,NY,2013-04-19
2,2973,13.5,CRD,44,1,10004-2696,Brooklyn Heights,NY,2013-11-07
2,3021,11.8,CRD,40,1,10036-1517,Manhattan,NY,2013-04-15
2,2220,11.39,CRD,36,1,10019-1146,Manhattan,NY,2013-10-17
6,900,9.33,CRD,27,1,10021-3639,Manhattan,NY,2013-11-05
6,1080,10.51,CRD,30,1,10011-6901,Manhattan,NY,2013-06-02
2,780,9,CRD,26,1,10021-4656,Manhattan,NY,2013-03-23
2,1534,14.5,CRD,41,1,10281-1032,Manhattan,NY,2013-10-22
2,1527,4.4,CRD,33,1,10011-1694,Manhattan,NY,2013-05-18
4,1620,10.88,CRD,34,1,10001-6541,Manhattan,NY,2013-01-09
4,1500,11,CRD,34,1,10022-3126,New York,NY,2013-10-02
2,1440,9.79,CRD,30,1,10025-6954,Planetarium,NY,2013-05-17
2,1700,10.9,CRD,34,1,10018-1012,New York,NY,2013-02-11
2,1860,10.08,CRD,32,1,10065-7199,New York,NY,2013-08-09
6,840,9.72,CRD,27,1,10010-5585,Manhattan,NY,2013-03-30
2,732,8.9,CRD,25,1,10016-2215,Manhattan,NY,2013-08-07
2,1145,9.4,CRD,28,1,10017-3223,Grand Central,NY,2013-12-12
2,1476,10.7,CRD,33,1,10023-2874,Manhattan,NY,2013-07-07
2,1326,10.2,CRD,31,1,10018-1637,Manhattan,NY,2013-06-23
2,960,10.04,CRD,28,1,10065-6307,Roosevelt Island,NY,2013-11-11
2,828,10.2,CRD,28,1,10022-6363,Franklin D Roosevelt,NY,2013-03-17
3,1529,11.8,CRD,36,1,10036-7426,Manhattan,NY,2013-01-10
2,900,9.69,CRD,27,1,10065-8320,New York,NY,2013-03-31
6,1380,10.04,CRD,30,1,10003-1513,Manhattan,NY,2013-07-25
2,1200,10.88,CRD,31,1,10017-1288,Manhattan,NY,2013-05-19
2,1494,11,CRD,33,1,10022-1612,New York,NY,2013-01-04
2,1984,12,CRD,37,1,10036-1517,Manhattan,NY,2013-12-05
2,1793,10.5,CRD,34,1,10107-3736,Manhattan,NY,2013-10-28
2,1500,9.25,CRD,30,1,10029-7366,New York,NY,2013-09-29
2,1703,11.5,CRD,34,1,10001-2191,Manhattan,NY,2013-10-15
2,1804,11.9,CRD,36,1,10036-7017,Manhattan,NY,2013-09-29
2,1096,9,CRD,27,1,10028-2820,Manhattan,NY,2013-02-28
2,1680,11.29,CRD,34,1,10019-5393,New York,NY,2013-07-25
2,2040,11.22,CRD,34,1,10017-5503,New York,NY,2013-05-31
2,2220,10.18,CRD,36,1,10010-1706,Manhattan,NY,2013-12-16
5,2160,10.44,CRD,35,1,10018-1637,Manhattan,NY,2013-01-16
3,1920,9.98,CRD,32,1,10001-3466,Manhattan,NY,2013-03-22
6,1020,8.58,CRD,25,1,10128-3297,New York,NY,2013-05-02
5,1440,10.63,CRD,31,1,10019-2589,New York,NY,2013-04-01
5,1080,8.19,CRD,25,1,10026-2780,Morningside,NY,2013-07-09
3,1025,8.7,CRD,25,1,10016-3586,Manhattan,NY,2013-01-02
5,1680,11.14,CRD,35,1,10019-3301,New York,NY,2013-09-30
3,951,11.3,CRD,32,1,10016-8415,Manhattan,NY,2013-03-23
3,1980,11.38,CRD,35,1,10104-0106,New York,NY,2013-03-28
3,1494,9,CRD,29,1,10016-3174,Manhattan,NY,2013-02-27
2,2460,12.87,CRD,40,1,10003-3134,Manhattan,NY,2013-06-20
6,1860,9.04,CRD,31,1,10001-6356,New York,NY,2013-05-18
2,3398,14.6,CRD,50,1,10006-2904,Jersey City,NY,2013-06-07
6,1080,9.12,CRD,26,1,10075-0835,Manhattan,NY,2013-08-25
2,1200,9.63,CRD,29,1,10016-2207,New York,NY,2013-04-14
5,3660,15.37,CRD,54,1,10004-2101,Brooklyn Heights,NY,2013-01-31
5,900,8.67,CRD,25,1,10075-0652,Manhattan,NY,2013-09-01
2,1637,9.5,CRD,31,1,10022-7707,Manhattan,NY,2013-11-04
6,1500,11.06,CRD,33,1,10019-1562,New York,NY,2013-03-28
3,1854,12,CRD,38,1,10036-1409,Manhattan,NY,2013-08-02
2,1434,10.2,CRD,30,1,10036-1520,Manhattan,NY,2013-06-03
3,1140,10.03,CRD,29,1,10001-7516,Manhattan,NY,2013-05-27
3,1113,10.5,CRD,29,1,10019-8082,New York,NY,2013-07-06
2,2700,10.23,CRD,40,1,10128-3131,Flushing,NY,2013-10-04
4,2400,14.44,CRD,44,1,10281-1032,Manhattan,NY,2013-04-17
2,1860,11.29,CRD,36,1,10014-2465,Manhattan,NY,2013-11-25
2,1592,11.6,CRD,34,1,10019-3803,New York,NY,2013-10-20
5,1080,7.62,CRD,24,1,10027-5339,Manhattanville,NY,2013-01-02
2,1696,10.7,CRD,33,1,10023-6274,Manhattan,NY,2013-01-19
2,1020,9.91,CRD,28,1,10009-1711,Manhattan,NY,2013-07-28
5,1740,10.55,CRD,34,1,10024-7043,Manhattan,NY,2013-03-24
2,1260,10.82,CRD,32,1,10022-6960,Manhattan,NY,2013-01-20
2,1626,9.8,CRD,32,1,10017-1114,Manhattan,NY,2013-09-20
2,2040,10.54,CRD,36,1,10001-3412,New York,NY,2013-10-21
2,1916,10.1,CRD,34,1,10001-2876,New York,NY,2013-07-17
2,1868,11.8,CRD,38,1,10036-5498,New York,NY,2013-06-28
6,1320,10.4,CRD,32,1,10025-6050,Manhattan,NY,2013-11-08
4,1493,9.7,CRD,30,1,10010-6146,Manhattan,NY,2013-07-26
2,1521,10.1,CRD,32,1,10001-5056,New York,NY,2013-04-14
3,1200,10.51,CRD,30,1,10019-5810,New York,NY,2013-03-16
2,1080,9.42,CRD,28,1,10016-3361,New York,NY,2013-07-08
5,1200,9.24,CRD,27,1,10003-2957,Manhattan,NY,2013-06-17
2,2082,11,CRD,36,1,10036-1466,Manhattan,NY,2013-01-16
2,1837,10.2,CRD,33,1,10024-6610,Manhattan,NY,2013-03-04
5,3000,10.27,CRD,40,1,10023-8444,Manhattan,NY,2013-09-13
2,1538,10.8,CRD,34,1,10019-1613,New York,NY,2013-02-12
2,1643,9,CRD,29,1,10025-4801,New York,NY,2013-06-15
2,1937,11.8,CRD,38,1,10036-3996,Manhattan,NY,2013-03-29
6,960,9.16,CRD,26,1,10016-3215,Manhattan,NY,2013-12-25
2,840,9.23,CRD,26,1,10038-1550,Manhattan,NY,2013-11-28
5,1741,11.8,CRD,35,1,10022-6832,New York,NY,2013-03-08
5,3780,13.16,CRD,47,1,10003-4398,Manhattan,NY,2013-08-16
6,2040,12.72,CRD,40,1,10036-1934,New York,NY,2013-08-19
6,2220,10.97,CRD,34,1,10019-6832,Manhattan,NY,2013-06-21
2,2026,11,CRD,36,1,10017-1104,Manhattan,NY,2013-08-16
5,1080,11.02,CRD,30,1,10016-3295,Manhattan,NY,2013-09-16
2,855,8.4,CRD,24,1,10028-5436,Manhattan,NY,2013-12-30
6,1920,10.87,CRD,35,1,10018-5657,Manhattan,NY,2013-05-20
2,1860,9.7,CRD,34,1,10075-0300,Manhattan,NY,2013-11-19
2,1140,8.8,CRD,27,1,10128-1255,New York,NY,2013-06-29
5,960,8.35,CRD,24,1,10128-4976,Manhattan,NY,2013-06-30
2,2087,10.6,CRD,35,1,10023-2627,Manhattan,NY,2013-03-03
5,1020,8.78,CRD,26,1,10024-3105,Manhattan,NY,2013-07-02
3,1440,11.11,CRD,33,1,10011-1290,Manhattan,NY,2013-05-14
2,1500,9.96,CRD,31,1,10065-7006,New York,NY,2013-10-02
2,942,9.4,CRD,27,1,10016-3303,Manhattan,NY,2013-08-10
2,2070,10.8,CRD,36,1,10075-1203,Manhattan,NY,2013-08-28
5,1380,12.76,CRD,36,1,10003-4986,Manhattan,NY,2013-05-25
2,1770,11.1,CRD,34,1,10022-6816,Manhattan,NY,2013-05-03
5,2640,11.56,CRD,41,1,10010-4201,Manhattan,NY,2013-10-15
2,1956,10.5,CRD,36,1,10017-5508,Manhattan,NY,2013-01-24
2,1856,0.8,CRD,35,1,10016-7404,Manhattan,NY,2013-06-23
2,1680,10.1,CRD,31,1,10001-6135,New York,NY,2013-03-29
2,2340,18.22,CRD,53,1,10007-2919,Manhattan,NY,2013-08-11
2,1800,9.31,CRD,31,1,10016-0928,Manhattan,NY,2013-04-05
3,1980,10.64,CRD,34,1,10154-0018,New York,NY,2013-07-17
5,1620,10.15,CRD,32,1,10001-3412,New York,NY,2013-10-21
5,1920,11.31,CRD,37,1,10019-3793,New York,NY,2013-09-23
2,1700,10.1,CRD,32,1,10010-6160,Manhattan,NY,2013-01-30
2,1200,9.73,CRD,29,1,10018-0826,Manhattan,NY,2013-11-21
3,840,9.12,CRD,26,1,10016-1707,Manhattan,NY,2013-04-20
6,1920,10.31,CRD,34,1,10019-6140,New York,NY,2013-10-22
6,2400,11.3,CRD,38,1,10011-5809,Manhattan,NY,2013-09-29
3,900,9.4,CRD,27,1,10016-3000,Manhattan,NY,2013-08-04
4,2160,10.9,CRD,35,1,10018-1019,Weehawken,NY,2013-01-11
2,1484,11.5,CRD,34,1,10023-5281,Manhattan,NY,2013-04-22
3,1440,8.57,CRD,28,1,10027-6939,New York,NY,2013-10-20
2,960,8.89,CRD,25,1,10016-3218,Manhattan,NY,2013-11-17
3,1020,9.34,CRD,27,1,10017-5512,Manhattan,NY,2013-06-29
2,1737,1.5,CRD,33,1,10010-5915,Manhattan,NY,2013-05-08
3,2160,11.61,CRD,38,1,10069-0400,New York,NY,2013-10-01
6,1500,9.44,CRD,31,1,10017-1503,Manhattan,NY,2013-03-22
2,1108,8.7,CRD,26,1,10128-1762,New York,NY,2013-05-23
2,1269,11.1,CRD,31,1,10017-1226,Manhattan,NY,2013-09-02
2,1800,10.88,CRD,34,1,10017-5705,Manhattan,NY,2013-12-10
5,1500,10.56,CRD,32,1,10023-2999,Manhattan,NY,2013-03-08
2,1440,11.35,CRD,33,1,10019-4340,Manhattan,NY,2013-09-26
2,1260,11.01,CRD,31,1,10023-3374,Manhattan,NY,2013-10-05
6,1140,9.5,CRD,27,1,10017-3902,New York,NY,2013-05-05
6,1200,8.45,CRD,25,1,10128-2574,Flushing,NY,2013-03-18
6,3060,11.57,CRD,42,1,10013-2761,Manhattan,NY,2013-09-09
3,1560,11.57,CRD,34,1,10036-4089,Manhattan,NY,2013-12-06
2,1500,10.51,CRD,32,1,10018-1637,Manhattan,NY,2013-12-25
5,2160,11.46,CRD,37,1,10023-6551,Manhattan,NY,2013-06-27
5,1740,10.99,CRD,34,1,10014-3543,Manhattan,NY,2013-09-06
2,2820,10.47,CRD,38,1,10022-5968,Manhattan,NY,2013-03-12
5,960,10.12,CRD,28,1,10009-5072,Manhattan,NY,2013-06-16
2,1620,12.06,CRD,35,1,10065-7431,New York,NY,2013-03-10
6,900,10.6,CRD,29,1,10022-6488,Franklin D Roosevelt,NY,2013-08-12
2,2280,14,CRD,43,1,10006-2904,Jersey City,NY,2013-08-18
5,2460,10.81,CRD,38,1,10023-8146,Manhattan,NY,2013-09-22
5,1320,9.97,CRD,30,1,10003-3676,Manhattan,NY,2013-08-30
2,1800,8.52,CRD,32,1,10028-6608,Manhattan,NY,2013-05-10
5,1080,9.75,CRD,28,1,10010-6328,Manhattan,NY,2013-12-24
3,2350,14.8,CRD,44,1,10005-1611,Brooklyn Heights,NY,2013-07-18
2,1140,10.39,CRD,30,1,10019-6000,New York,NY,2013-09-02
2,4020,11.04,CRD,49,1,10011-2025,Manhattan,NY,2013-09-19
5,2340,12.35,CRD,41,1,10036-1520,Manhattan,NY,2013-06-27
5,2220,14.12,CRD,44,1,10014-1302,Manhattan,NY,2013-05-19
5,1440,10.02,CRD,31,1,10001-2152,New York,NY,2013-03-16
5,2220,10.67,CRD,37,1,10036-4002,Manhattan,NY,2013-06-07
2,1005,7.9,CRD,24,1,10026-4186,Morningside,NY,2013-11-23
2,1321,11.5,CRD,32,1,10018-2668,New York,NY,2013-06-25
3,1081,8.6,CRD,26,1,10027-7008,New York,NY,2013-02-18
5,1500,12.48,CRD,37,1,10036-7115,New York,NY,2013-06-30
2,1547,10.8,CRD,32,1,10023-2869,Manhattan,NY,2013-09-16
2,1398,10.6,CRD,31,1,10036-4075,Manhattan,NY,2013-01-12
2,1423,9.5,CRD,29,1,10021-4186,Manhattan,NY,2013-09-26
4,1216,11,CRD,30,1,10017-5705,Manhattan,NY,2013-12-14
2,950,9.6,CRD,27,1,10016-8143,Manhattan,NY,2013-06-23
2,2165,12.8,CRD,41,1,10036-6404,New York,NY,2013-04-16
2,1839,12,CRD,37,1,10016-7911,Manhattan,NY,2013-06-10
2,2220,12.38,CRD,39,1,10065-6274,New York,NY,2013-08-24
5,1920,10.72,CRD,35,1,10023-1722,Manhattan,NY,2013-01-09
2,960,9.38,CRD,27,1,10007-2116,Manhattan,NY,2013-09-10
5,1440,10.22,CRD,31,1,10010-2030,Manhattan,NY,2013-01-04
6,1380,10.75,CRD,32,1,10011-1694,Manhattan,NY,2013-01-04
2,1260,9.96,CRD,28,1,10010-7526,Manhattan,NY,2013-05-19
2,1320,11.09,CRD,32,1,10022-5916,New York,NY,2013-03-08
6,1380,8.16,CRD,27,1,10026-4002,Morningside,NY,2013-06-02
5,1500,9.17,CRD,30,1,10016-3839,Manhattan,NY,2013-02-01
3,1140,8.46,CRD,26,1,10025-2246,Manhattan,NY,2013-05-25
3,1020,9.42,CRD,27,1,10017-5503,New York,NY,2013-02-18
6,1080,11.06,CRD,31,1,10019-3035,New York,NY,2013-12-25
2,840,8.93,CRD,25,1,10016-2700,Manhattan,NY,2013-09-12
2,1366,2.6,CRD,33,1,10022-6814,New York,NY,2013-05-22
3,1701,10.9,CRD,34,1,10065-8159,New York,NY,2013-01-21
6,2160,9.68,CRD,33,1,10022-6816,Manhattan,NY,2013-12-19
2,1140,9.42,CRD,28,1,10016-6827,Manhattan,NY,2013-10-21
3,1140,9.8,CRD,29,1,10173-1901,Manhattan,NY,2013-03-10
6,1440,10.33,CRD,31,1,10024-7043,Manhattan,NY,2013-05-28
5,900,7.46,CRD,22,1,10029-4146,Manhattan,NY,2013-10-20
2,1500,12.31,CRD,36,1,10019-7565,Manhattan,NY,2013-09-15
4,900,9.53,CRD,27,1,10017-6840,Manhattan,NY,2013-09-23
6,1320,9.82,CRD,30,1,10032-2699,Manhattan,NY,2013-02-01
5,1740,9.58,CRD,33,1,10001-2220,Manhattan,NY,2013-07-24
6,1500,10.84,CRD,32,1,10011-2025,Manhattan,NY,2013-06-13
3,1260,10.92,CRD,32,1,10001-2829,Greeley Square,NY,2013-11-28
5,1020,9.7,CRD,27,1,10022-6339,Franklin D Roosevelt,NY,2013-07-14
2,1874,10.9,CRD,35,1,10036-1409,Manhattan,NY,2013-01-10
5,1320,10.34,CRD,30,1,10171-0010,Manhattan,NY,2013-04-06
4,1260,10.2,CRD,30,1,10036-1413,Manhattan,NY,2013-01-11
6,1200,9.72,CRD,29,1,10010-2219,Manhattan,NY,2013-04-17
3,1260,10.58,CRD,30,1,10019-3376,New York,NY,2013-07-21
6,1680,10.36,CRD,32,1,10023-1754,Manhattan,NY,2013-04-28
2,1800,10.35,CRD,34,1,10017-5297,New York,NY,2013-02-07
6,1740,10.71,CRD,35,1,10022-5999,New York,NY,2013-11-15
5,1500,10.72,CRD,33,1,10019-5490,New York,NY,2013-09-08
5,1680,10.42,CRD,33,1,10019-6011,New York,NY,2013-01-22
6,1080,10.33,CRD,30,1,10022-8031,Franklin D Roosevelt,NY,2013-09-15
2,1320,9.41,CRD,28,1,10022-7761,Manhattan,NY,2013-02-15
2,1472,9.5,CRD,30,1,10016-3336,Manhattan,NY,2013-02-15
2,1494,11.5,CRD,34,1,10036-5809,Manhattan,NY,2013-06-18
5,1860,13.19,CRD,40,1,10003-7131,Manhattan,NY,2013-04-26
2,915,8.8,CRD,25,1,10075-1675,Manhattan,NY,2013-07-26
2,1408,10.8,CRD,32,1,10018-9712,Manhattan,NY,2013-08-10
2,1440,10.05,CRD,10,1,10036-3954,Manhattan,NY,2013-09-08
6,1980,9.9,CRD,32,1,10016-8013,Manhattan,NY,2013-10-28
2,1152,9.7,CRD,28,1,10017-1222,New York,NY,2013-11-15
6,1440,9.51,CRD,28,1,10065-6307,Roosevelt Island,NY,2013-02-21
6,1920,12.04,CRD,39,1,10018-3014,Manhattan,NY,2013-04-17
5,900,9.13,CRD,26,1,10001-2191,Manhattan,NY,2013-12-08
6,1320,9.88,CRD,30,1,10018-5416,Manhattan,NY,2013-04-03
6,1320,12.98,CRD,36,1,10031-8539,Manhattanville,NY,2013-02-14
2,1260,10.94,CRD,32,1,10011-5130,Manhattan,NY,2013-03-07
6,1080,9.34,CRD,27,1,10021-3663,Manhattan,NY,2013-01-21
6,1860,11.11,CRD,35,1,10019-1109,Manhattan,NY,2013-08-27
2,2280,11.17,CRD,38,1,10014-5104,Manhattan,NY,2013-04-19
2,1879,11.9,CRD,37,1,10019-5567,New York,NY,2013-09-21
3,1200,9.94,CRD,29,1,10018-5451,Manhattan,NY,2013-02-11
5,1140,9.63,CRD,28,1,10017-1204,New York,NY,2013-06-01
2,1955,7.7,CRD,31,1,10026-2118,Morningside,NY,2013-05-24
5,1980,16.78,CRD,47,1,10282-1233,Manhattan,NY,2013-04-05
4,900,9.46,CRD,27,1,10016-8661,Manhattan,NY,2013-08-18
2,1664,9.7,CRD,30,1,10001-2296,Manhattan,NY,2013-12-02
4,1680,11.66,CRD,35,1,10019-6032,New York,NY,2013-01-17
2,1020,7.51,CRD,23,1,10035-4574,Wards Island,NY,2013-02-20
2,1620,9.55,CRD,31,1,10025-5648,Manhattan,NY,2013-09-26
2,1682,10.2,CRD,32,1,10022-4106,Franklin D Roosevelt,NY,2013-12-05
5,1260,9.57,CRD,29,1,10016-7374,Manhattan,NY,2013-08-14
5,2700,10.46,CRD,41,1,10018-1180,Manhattan,NY,2013-05-24
4,1680,11.84,CRD,34,1,10019-5485,New York,NY,2013-05-13
2,1020,9.32,CRD,27,1,10016-9196,Manhattan,NY,2013-03-04
5,1800,10.28,CRD,32,1,10001-3412,New York,NY,2013-01-15
4,1080,8.87,CRD,26,1,11369-1384,Queens,NY,2013-08-22
2,1668,16.1,CRD,45,1,11369-1384,Queens,NY,2013-04-11
3,1860,10.19,CRD,32,1,11369-1384,Queens,NY,2013-11-01
2,2238,9.7,CRD,35,1,11369-1384,Queens,NY,2013-11-22
2,1140,9.76,CRD,28,1,11369-1384,Queens,NY,2013-10-20
3,2040,16.15,CRD,45,1,11369-1384,Queens,NY,2013-10-11
2,2260,9.7,CRD,34,1,11369-1384,Queens,NY,2013-12-23
2,1771,13.3,CRD,39,1,11369-1384,Queens,NY,2013-10-01
3,1500,9.18,CRD,29,1,11369-1384,Queens,NY,2013-04-21
3,1756,14.7,CRD,42,1,11369-1384,Queens,NY,2013-01-16
5,1740,11.99,CRD,36,1,11369-1384,Queens,NY,2013-01-10
2,1412,11,CRD,32,1,11369-1384,Queens,NY,2013-05-09
2,864,9.2,CRD,27,1,11369-1384,Queens,NY,2013-02-03
2,1680,16.43,CRD,45,1,11369-1384,Queens,NY,2013-02-21
2,1620,11.17,CRD,34,1,11369-1384,Queens,NY,2013-01-08
5,2880,12.15,CRD,43,1,11369-1384,Queens,NY,2013-06-06
6,1800,13.46,CRD,40,1,11369-1384,Queens,NY,2013-11-26
2,2186,13.5,CRD,41,1,11369-1384,Queens,NY,2013-01-24
6,1620,11.23,CRD,34,1,11369-1384,Queens,NY,2013-09-16
2,1573,12.3,CRD,37,1,11369-1384,Queens,NY,2013-08-28
5,2220,14.64,CRD,44,1,11369-1384,Queens,NY,2013-01-24
2,1020,8.96,CRD,26,1,11369-1384,Queens,NY,2013-01-16
2,1561,9.3,CRD,28,1,11369-1384,Queens,NY,2013-03-18
2,1314,11.8,CRD,33,1,11369-1384,Queens,NY,2013-10-14
2,1380,12.36,CRD,35,1,11369-1384,Queens,NY,2013-09-17
2,1538,10.7,CRD,32,1,11369-1384,Queens,NY,2013-02-14
2,1837,11,CRD,33,1,11369-1384,Queens,NY,2013-01-15
2,1434,14.3,CRD,41,1,11369-1384,Queens,NY,2013-10-29
2,919,8.8,CRD,26,1,11369-1384,Queens,NY,2013-11-16
2,2395,9.5,CRD,34,1,11369-1384,Queens,NY,2013-06-28
2,1333,10.9,CRD,32,1,11369-1384,Queens,NY,2013-05-15
2,1500,10,CRD,31,1,11369-1384,Queens,NY,2013-02-26
2,1396,11.7,CRD,34,1,11369-1384,Queens,NY,2013-06-28
2,1710,11,CRD,34,1,11369-1384,Queens,NY,2013-12-10
2,1016,9,CRD,26,1,11369-1384,Queens,NY,2013-08-13
2,1740,14.04,CRD,40,1,11369-1384,Queens,NY,2013-06-23
2,1914,10.8,CRD,35,1,11369-1384,Queens,NY,2013-02-27
2,1200,10.96,CRD,31,1,11369-1384,Queens,NY,2013-09-15
3,1440,15.94,CRD,43,1,11369-1384,Queens,NY,2013-08-22
3,1680,9.98,CRD,30,1,11369-1384,Queens,NY,2013-01-23
6,1260,9.94,CRD,30,1,11369-1384,Queens,NY,2013-03-02
5,1800,10.81,CRD,34,1,11369-1384,Queens,NY,2013-12-04
6,2880,11.31,CRD,43,1,11369-1384,Queens,NY,2013-09-23
5,900,7.5,CRD,23,1,11369-1384,Queens,NY,2013-08-14
6,1020,8.93,CRD,26,1,11369-1384,Queens,NY,2013-03-11
5,840,8.05,CRD,23,1,11369-1384,Queens,NY,2013-02-19
5,1080,9.43,CRD,28,1,11369-1384,Queens,NY,2013-06-26
4,960,8.41,CRD,25,1,11369-1384,Queens,NY,2013-06-17
3,840,9.3,CRD,26,1,11369-1384,Queens,NY,2013-12-20
4,1080,9.01,CRD,27,1,11369-1384,Queens,NY,2013-09-04
6,1500,10.55,CRD,31,1,11369-1384,Queens,NY,2013-02-25
6,840,8.57,CRD,25,1,11369-1384,Queens,NY,2013-04-17
3,1980,11.37,CRD,35,1,11369-1384,Queens,NY,2013-11-14
6,1500,16.04,CRD,43,1,11369-1384,Queens,NY,2013-05-17
5,900,9.49,CRD,27,1,11369-1384,Queens,NY,2013-09-03
5,780,8.55,CRD,24,1,11369-1384,Queens,NY,2013-03-31
2,1494,10.3,CRD,31,1,11369-1384,Queens,NY,2013-03-15
2,1455,9.4,CRD,28,1,11369-1384,Queens,NY,2013-10-17
2,960,9.22,CRD,27,1,11369-1384,Queens,NY,2013-01-13
2,1438,9.7,CRD,30,1,11369-1384,Queens,NY,2013-01-14
2,1824,10.1,CRD,33,1,11369-1384,Queens,NY,2013-05-14
2,1892,10.6,CRD,34,1,11369-1384,Queens,NY,2013-03-05
2,2520,9.63,CRD,34,1,11369-1384,Queens,NY,2013-01-17
2,1020,8.05,CRD,25,1,11369-1384,Queens,NY,2013-04-22
2,1032,10.9,CRD,31,1,11369-1384,Queens,NY,2013-07-11
2,900,9.23,CRD,27,1,11369-1384,Queens,NY,2013-04-29
2,1613,9.8,CRD,32,1,11369-1384,Queens,NY,2013-01-28
2,1140,8.99,CRD,27,1,11369-1384,Queens,NY,2013-03-13
2,1920,9.75,CRD,30,1,11369-1384,Queens,NY,2013-12-14
2,1800,10.55,CRD,33,1,11369-1384,Queens,NY,2013-07-01
2,971,9.6,CRD,28,1,11369-1384,Queens,NY,2013-09-29
2,1354,10.3,CRD,30,1,11369-1384,Queens,NY,2013-10-14
2,1445,10.5,CRD,31,1,11369-1384,Queens,NY,2013-10-03
2,1012,8.9,CRD,27,1,11369-1384,Queens,NY,2013-07-16
2,1251,9.6,CRD,29,1,11369-1384,Queens,NY,2013-06-12
2,1140,9.17,CRD,27,1,11369-1384,Queens,NY,2013-11-05
2,1204,10.3,CRD,30,1,11369-1384,Queens,NY,2013-10-15
2,2400,9.94,CRD,36,1,11369-1384,Queens,NY,2013-07-26
2,934,9.5,CRD,27,1,11369-1384,Queens,NY,2013-06-12
2,895,10.1,CRD,28,1,11369-1384,Queens,NY,2013-09-29
4,2013,9.3,CRD,31,1,11369-1384,Queens,NY,2013-09-24
5,2100,9.99,CRD,32,1,11369-1384,Queens,NY,2013-03-21
6,1140,9.22,CRD,27,1,11369-1384,Queens,NY,2013-06-19
6,1140,10.34,CRD,30,1,11369-1384,Queens,NY,2013-11-12
5,1020,9.84,CRD,28,1,11369-1384,Queens,NY,2013-02-18
6,1500,10.25,CRD,32,1,11369-1384,Queens,NY,2013-10-07
6,1560,11.24,CRD,34,1,11369-1384,Queens,NY,2013-02-28
5,1380,11.05,CRD,32,1,11369-1384,Queens,NY,2013-07-15
5,1560,10.19,CRD,31,1,11369-1384,Queens,NY,2013-12-10
5,1380,11.43,CRD,33,1,11369-1384,Queens,NY,2013-09-05
5,1020,9.45,CRD,27,1,11369-1384,Queens,NY,2013-06-20
5,1500,11.54,CRD,34,1,11369-1384,Queens,NY,2013-02-27
5,1380,9.96,CRD,30,1,11369-1384,Queens,NY,2013-11-20
5,1620,9.12,CRD,30,1,11369-1384,Queens,NY,2013-07-08
5,2340,9.41,CRD,34,1,11369-1384,Queens,NY,2013-09-12
6,1980,11.17,CRD,36,1,11369-1384,Queens,NY,2013-07-25
6,1320,11.2,CRD,33,1,11369-1384,Queens,NY,2013-08-08
2,988,9.2,CRD,26,1,11369-1384,Queens,NY,2013-09-27
2,1080,9.06,CRD,27,1,11369-1384,Queens,NY,2013-04-08
6,1080,9.49,CRD,28,1,11369-1384,Queens,NY,2013-01-29
3,1320,8.79,CRD,27,1,11369-1384,Queens,NY,2013-08-14
2,959,9.2,CRD,26,1,11369-1384,Queens,NY,2013-04-30
5,1200,8.76,CRD,26,1,11369-1384,Queens,NY,2013-11-22
2,1140,8.79,CRD,27,1,11369-1384,Queens,NY,2013-08-12
3,862,9.2,CRD,26,1,11369-1384,Queens,NY,2013-12-22
